,Primary School,Primary Distance,Primary Latitude,Primary Longitude
GEYLANG EAST AVE 1 BLK 134,GEYLANG METHODIST SCHOOL (PRIMARY),340.589956,1.3182152,103.8838417
HOUGANG AVE 8 BLK 625,XINMIN PRIMARY SCHOOL,191.4919421,1.371371,103.883074
HOUGANG AVE 8 BLK 678,XINMIN PRIMARY SCHOOL,166.011262,1.371371,103.883074
HOUGANG AVE 8 BLK 649,XINMIN PRIMARY SCHOOL,304.0378747,1.371371,103.883074
HOUGANG AVE 8 BLK 653,XINMIN PRIMARY SCHOOL,259.845424,1.371371,103.883074
JURONG EAST ST 31 BLK 346,JURONG PRIMARY SCHOOL,376.1470714,1.348343,103.732375
JURONG WEST ST 92 BLK 932,XINGNAN PRIMARY SCHOOL,133.1780517,1.34283,103.68778
JLN BAHAGIA BLK 60,PEI CHUN PUBLIC SCHOOL,621.2122916,1.3332385,103.8589626
JLN BAHAGIA BLK 48,PEI CHUN PUBLIC SCHOOL,661.0418324,1.3332385,103.8589626
MCNAIR RD BLK 112,HONG WEN SCHOOL,158.0829086,1.3217339,103.8576625
TAMPINES ST 81 BLK 826,ST. HILDA'S PRIMARY SCHOOL,274.8593146,1.3496891,103.9361065
TAMPINES ST 81 BLK 898,ST. HILDA'S PRIMARY SCHOOL,302.6548355,1.3496891,103.9361065
TAMPINES ST 21 BLK 231,GONGSHANG PRIMARY SCHOOL,135.024522,1.3571755,103.9491666
TAMPINES AVE 8 BLK 878,ST. HILDA'S PRIMARY SCHOOL,578.7146507,1.3496891,103.9361065
TAMPINES ST 83 BLK 857A,POI CHING SCHOOL,386.6819372,1.3577836,103.9352454
TAMPINES ST 45 BLK 489A,WHITE SANDS PRIMARY SCHOOL,671.1923031,1.3654493,103.9610714
WOODLANDS ST 13 BLK 161,MARSILING PRIMARY SCHOOL,116.3111909,1.434119,103.7729776
YISHUN AVE 3 BLK 767,JIEMIN PRIMARY SCHOOL,551.8564237,1.427671,103.830498
YISHUN ST 81 BLK 872,NAVAL BASE PRIMARY SCHOOL,365.6315408,1.4161125,103.8390841
YISHUN ST 81 BLK 880,NAVAL BASE PRIMARY SCHOOL,395.4785816,1.4161125,103.8390841
YISHUN ST 81 BLK 874,NAVAL BASE PRIMARY SCHOOL,318.4217624,1.4161125,103.8390841
BEDOK RESERVOIR RD BLK 742,DAMAI PRIMARY SCHOOL,309.4676797,1.3358357,103.9202895
BISHAN ST 13 BLK 180,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,335.9118896,1.3494052,103.8552635
BISHAN ST 13 BLK 176,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,216.2360057,1.3494052,103.8552635
BISHAN ST 13 BLK 184,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,330.109078,1.3494052,103.8552635
BT BATOK EAST AVE 4 BLK 275,KEMING PRIMARY SCHOOL,373.8814498,1.3454147,103.7562455
REDHILL CL BLK 12,GAN ENG SENG PRIMARY SCHOOL,145.1418548,1.2857625,103.8152625
TIONG BAHRU RD BLK 20,ZHANGDE PRIMARY SCHOOL,672.2587997,1.284578,103.826193
PETIR RD BLK 142,BUKIT PANJANG PRIMARY SCHOOL,384.7703428,1.3735964,103.7695266
CASHEW RD BLK 131,BUKIT PANJANG PRIMARY SCHOOL,179.3672461,1.3735964,103.7695266
PENDING RD BLK 117,ZHENGHUA PRIMARY SCHOOL,343.4986705,1.380259,103.7689051
PENDING RD BLK 223,BUKIT PANJANG PRIMARY SCHOOL,503.1114542,1.3735964,103.7695266
PETIR RD BLK 206,BUKIT PANJANG PRIMARY SCHOOL,502.018671,1.3735964,103.7695266
FAJAR RD BLK 424,GREENRIDGE PRIMARY SCHOOL,139.4912504,1.3856591,103.7679301
PENDING RD BLK 124,BUKIT PANJANG PRIMARY SCHOOL,402.6944419,1.3735964,103.7695266
CLEMENTI AVE 5 BLK 380,PEI TONG PRIMARY SCHOOL,250.8775879,1.3161197,103.7675906
HOUGANG AVE 8 BLK 677,XINMIN PRIMARY SCHOOL,112.8432826,1.371371,103.883074
TAMPINES AVE 4 BLK 802,EAST VIEW PRIMARY SCHOOL,187.327245,1.3469172,103.9394788
TAMPINES ST 41 BLK 402,GONGSHANG PRIMARY SCHOOL,412.3244268,1.3571755,103.9491666
TAMPINES AVE 5 BLK 860B,POI CHING SCHOOL,335.3058264,1.3577836,103.9352454
SIMEI ST 2 BLK 142,ANGSANA PRIMARY SCHOOL,550.1397298,1.3488946,103.9516338
SIMEI ST 2 BLK 144,ANGSANA PRIMARY SCHOOL,590.3836848,1.3488946,103.9516338
WOODLANDS ST 13 BLK 173,FUCHUN PRIMARY SCHOOL,253.079371,1.4307779,103.7782457
WOODLANDS AVE 3 BLK 348,SI LING PRIMARY SCHOOL,431.6030666,1.432693,103.78577
YISHUN ST 81 BLK 833,PEIYING PRIMARY SCHOOL,555.3920989,1.4175245,103.8302639
YISHUN ST 81 BLK 879,NAVAL BASE PRIMARY SCHOOL,367.9029817,1.4161125,103.8390841
YISHUN RING RD BLK 327,HUAMIN PRIMARY SCHOOL,352.7957184,1.427932,103.8447046
YISHUN RING RD BLK 329,HUAMIN PRIMARY SCHOOL,356.8147335,1.427932,103.8447046
YISHUN ST 81 BLK 870,NAVAL BASE PRIMARY SCHOOL,346.3275703,1.4161125,103.8390841
YISHUN ST 81 BLK 871,NAVAL BASE PRIMARY SCHOOL,394.8688702,1.4161125,103.8390841
YISHUN CTRL BLK 306,XISHAN PRIMARY SCHOOL,358.6660778,1.4334989,103.8378387
YISHUN ST 81 BLK 865,NAVAL BASE PRIMARY SCHOOL,225.6168354,1.4161125,103.8390841
YISHUN ST 81 BLK 866,NAVAL BASE PRIMARY SCHOOL,262.8413542,1.4161125,103.8390841
YISHUN ST 81 BLK 832,NAVAL BASE PRIMARY SCHOOL,496.922579,1.4161125,103.8390841
YISHUN ST 81 BLK 821,NAVAL BASE PRIMARY SCHOOL,624.28827,1.4161125,103.8390841
YISHUN ST 81 BLK 834,PEIYING PRIMARY SCHOOL,500.3749343,1.4175245,103.8302639
YISHUN ST 81 BLK 837,PEIYING PRIMARY SCHOOL,345.2927881,1.4175245,103.8302639
CHAI CHEE DR BLK 57,EAST COAST PRIMARY SCHOOL,388.8612893,1.329414,103.920122
LENGKONG TIGA BLK 108,EUNOS PRIMARY SCHOOL,634.4554856,1.3245231,103.9043036
BEDOK RESERVOIR RD BLK 636,MAHA BODHI SCHOOL,459.1421242,1.3284092,103.9015303
BISHAN ST 13 BLK 171,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,340.8527494,1.3494052,103.8552635
BISHAN ST 13 BLK 195,GUANGYANG PRIMARY SCHOOL,324.7233891,1.345887,103.849315
BISHAN ST 23 BLK 222,CATHOLIC HIGH SCHOOL (PRIMARY),526.5892839,1.3546049,103.8451234
BT BATOK EAST AVE 3 BLK 280,KEMING PRIMARY SCHOOL,282.0497174,1.3454147,103.7562455
BT BATOK WEST AVE 6 BLK 149,PRINCESS ELIZABETH PRIMARY SCHOOL,378.6909435,1.349245,103.7409454
BANGKIT RD BLK 250,BEACON PRIMARY SCHOOL,395.9139303,1.384235,103.77377
BANGKIT RD BLK 252,BEACON PRIMARY SCHOOL,476.1602714,1.384235,103.77377
PETIR RD BLK 140,BUKIT PANJANG PRIMARY SCHOOL,215.3841196,1.3735964,103.7695266
PENDING RD BLK 228,BUKIT PANJANG PRIMARY SCHOOL,270.2626035,1.3735964,103.7695266
PENDING RD BLK 233,BUKIT PANJANG PRIMARY SCHOOL,415.8268421,1.3735964,103.7695266
FAJAR RD BLK 422,GREENRIDGE PRIMARY SCHOOL,196.3157773,1.3856591,103.7679301
CLEMENTI AVE 3 BLK 443,CLEMENTI PRIMARY SCHOOL,191.381737,1.3155899,103.763047
JURONG EAST ST 31 BLK 351,JURONG PRIMARY SCHOOL,425.0086282,1.348343,103.732375
JURONG WEST ST 91 BLK 934,XINGNAN PRIMARY SCHOOL,105.7731398,1.34283,103.68778
JURONG WEST ST 91 BLK 913,XINGNAN PRIMARY SCHOOL,97.55531172,1.34283,103.68778
PASIR RIS ST 12 BLK 104,WHITE SANDS PRIMARY SCHOOL,363.5790358,1.3654493,103.9610714
SERANGOON NTH AVE 1 BLK 147,ROSYTH SCHOOL,536.2641697,1.3729086,103.8746431
TAMPINES AVE 8 BLK 880,ST. HILDA'S PRIMARY SCHOOL,553.0027083,1.3496891,103.9361065
SIMEI ST 2 BLK 147,ANGSANA PRIMARY SCHOOL,600.7661656,1.3488946,103.9516338
POTONG PASIR AVE 3 BLK 135,ST. ANDREW'S JUNIOR SCHOOL,411.2262647,1.3314591,103.8650358
WOODLANDS ST 32 BLK 346,FUCHUN PRIMARY SCHOOL,366.1783916,1.4307779,103.7782457
WOODLANDS ST 82 BLK 817,QIHUA PRIMARY SCHOOL,221.8929648,1.4423448,103.7889363
YISHUN RING RD BLK 797,PEIYING PRIMARY SCHOOL,402.8687637,1.4175245,103.8302639
YISHUN AVE 9 BLK 248,CHONGFU SCHOOL,478.3940018,1.4388464,103.8393785
YISHUN ST 81 BLK 875,NAVAL BASE PRIMARY SCHOOL,345.088697,1.4161125,103.8390841
YISHUN CTRL BLK 320,HUAMIN PRIMARY SCHOOL,378.7455044,1.427932,103.8447046
YISHUN AVE 6 BLK 389,NORTH VIEW PRIMARY SCHOOL,226.9276489,1.427616,103.848313
YISHUN ST 81 BLK 850,NAVAL BASE PRIMARY SCHOOL,348.2471936,1.4161125,103.8390841
YISHUN AVE 4 BLK 859,NAVAL BASE PRIMARY SCHOOL,216.8263679,1.4161125,103.8390841
BEDOK RESERVOIR RD BLK 625,DAMAI PRIMARY SCHOOL,470.865575,1.3358357,103.9202895
BISHAN ST 13 BLK 185,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,312.9540014,1.3494052,103.8552635
BISHAN ST 12 BLK 139,GUANGYANG PRIMARY SCHOOL,384.7404311,1.345887,103.849315
BISHAN ST 12 BLK 144,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,440.3888461,1.3494052,103.8552635
BISHAN ST 13 BLK 161,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,248.1465175,1.3494052,103.8552635
BISHAN ST 13 BLK 165,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,127.8649932,1.3494052,103.8552635
REDHILL CL BLK 7,GAN ENG SENG PRIMARY SCHOOL,276.8394768,1.2857625,103.8152625
LIM LIAK ST BLK 23,ZHANGDE PRIMARY SCHOOL,620.6640361,1.284578,103.826193
BT MERAH VIEW BLK 116,ZHANGDE PRIMARY SCHOOL,537.4196491,1.284578,103.826193
GANGSA RD BLK 103,ZHENGHUA PRIMARY SCHOOL,175.5881224,1.380259,103.7689051
PENDING RD BLK 224,BUKIT PANJANG PRIMARY SCHOOL,455.6654462,1.3735964,103.7695266
BT PANJANG RING RD BLK 240,ZHENGHUA PRIMARY SCHOOL,296.0524377,1.380259,103.7689051
BANGKIT RD BLK 251,BEACON PRIMARY SCHOOL,436.6550454,1.384235,103.77377
BANGKIT RD BLK 255,ZHENGHUA PRIMARY SCHOOL,462.9249629,1.380259,103.7689051
HOUGANG AVE 8 BLK 668,XINMIN PRIMARY SCHOOL,226.6744243,1.371371,103.883074
JURONG WEST ST 92 BLK 920,JUYING PRIMARY SCHOOL,72.39169329,1.3392971,103.6881662
HOLLAND DR BLK 40,CHIJ (KELLOCK),996.4390414,1.3017009,103.800518
SERANGOON NTH AVE 4 BLK 519,ROSYTH SCHOOL,120.7418277,1.3729086,103.8746431
WOODLANDS ST 81 BLK 824,QIHUA PRIMARY SCHOOL,354.4364708,1.4423448,103.7889363
YISHUN AVE 6 BLK 282,CHONGFU SCHOOL,115.6324806,1.4388464,103.8393785
YISHUN AVE 11 BLK 423,NORTH VIEW PRIMARY SCHOOL,548.1675058,1.427616,103.848313
YISHUN ST 81 BLK 828,PEIYING PRIMARY SCHOOL,407.4757274,1.4175245,103.8302639
YISHUN AVE 6 BLK 405,NORTH VIEW PRIMARY SCHOOL,136.4760917,1.427616,103.848313
YISHUN AVE 6 BLK 406,NORTH VIEW PRIMARY SCHOOL,219.1744311,1.427616,103.848313
YISHUN AVE 11 BLK 344,HUAMIN PRIMARY SCHOOL,128.0583663,1.427932,103.8447046
YISHUN RING RD BLK 387,NORTH VIEW PRIMARY SCHOOL,251.1231884,1.427616,103.848313
YISHUN AVE 6 BLK 392,NORTH VIEW PRIMARY SCHOOL,162.2389456,1.427616,103.848313
BEDOK RESERVOIR RD BLK 139,TELOK KURAU PRIMARY SCHOOL,484.4612058,1.3308237,103.911406
BEDOK RESERVOIR RD BLK 150,TELOK KURAU PRIMARY SCHOOL,594.434286,1.3308237,103.911406
BISHAN ST 13 BLK 159,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,303.4717144,1.3494052,103.8552635
BT BATOK ST 52 BLK 506,LIANHUA PRIMARY SCHOOL,159.8354066,1.3536064,103.7544322
LIM LIAK ST BLK 21,ZHANGDE PRIMARY SCHOOL,668.2308167,1.284578,103.826193
PENDING RD BLK 227,BUKIT PANJANG PRIMARY SCHOOL,271.8663157,1.3735964,103.7695266
GANGSA RD BLK 106,ZHENGHUA PRIMARY SCHOOL,302.7882062,1.380259,103.7689051
PETIR RD BLK 202,BUKIT PANJANG PRIMARY SCHOOL,614.4293784,1.3735964,103.7695266
PETIR RD BLK 211,BUKIT PANJANG PRIMARY SCHOOL,746.8124764,1.3735964,103.7695266
BANGKIT RD BLK 248,BEACON PRIMARY SCHOOL,322.416808,1.384235,103.77377
TECK WHYE LANE BLK 110,SOUTH VIEW PRIMARY SCHOOL,635.0096612,1.381324,103.7471451
CHOA CHU KANG CTRL BLK 205,SOUTH VIEW PRIMARY SCHOOL,166.7443996,1.381324,103.7471451
CHOA CHU KANG CTRL BLK 236,SOUTH VIEW PRIMARY SCHOOL,202.1078973,1.381324,103.7471451
HOUGANG AVE 1 BLK 127,METHODIST GIRLS' SCHOOL (PRIMARY),277.9934177,1.3504619,103.8852195
HOUGANG AVE 8 BLK 541,PUNGGOL PRIMARY SCHOOL,372.8415919,1.3774346,103.8945968
JURONG WEST ST 91 BLK 904,JUYING PRIMARY SCHOOL,245.9590805,1.3392971,103.6881662
JURONG WEST ST 91 BLK 949,XINGNAN PRIMARY SCHOOL,432.4220309,1.34283,103.68778
JURONG WEST ST 81 BLK 813,PIONEER PRIMARY SCHOOL,300.0232805,1.3486615,103.6955802
PASIR RIS DR 6 BLK 472,CASUARINA PRIMARY SCHOOL,188.052874,1.3725006,103.9570205
PASIR RIS DR 6 BLK 455,CASUARINA PRIMARY SCHOOL,170.7537654,1.3725006,103.9570205
SERANGOON CTRL DR BLK 253,YANGZHENG PRIMARY SCHOOL,637.3426315,1.3488247,103.8683225
SERANGOON CTRL DR BLK 254,ZHONGHUA PRIMARY SCHOOL,648.5257556,1.3596293,103.8694721
TAMPINES ST 82 BLK 850,ST. HILDA'S PRIMARY SCHOOL,374.8708266,1.3496891,103.9361065
TAMPINES ST 84 BLK 877,ST. HILDA'S PRIMARY SCHOOL,605.6227584,1.3496891,103.9361065
SIMEI ST 4 BLK 228,CHANGKAT PRIMARY SCHOOL,492.1019321,1.3404098,103.951985
SIMEI ST 1 BLK 107,CHANGKAT PRIMARY SCHOOL,248.8252944,1.3404098,103.951985
SIMEI ST 1 BLK 105,CHANGKAT PRIMARY SCHOOL,182.737473,1.3404098,103.951985
TAMPINES ST 83 BLK 867A,POI CHING SCHOOL,285.3837851,1.3577836,103.9352454
JOO SENG RD BLK 21,CEDAR PRIMARY SCHOOL,592.1520661,1.3356131,103.8754605
WOODLANDS ST 13 BLK 159,MARSILING PRIMARY SCHOOL,184.4712964,1.434119,103.7729776
WOODLANDS ST 13 BLK 158,MARSILING PRIMARY SCHOOL,198.817506,1.434119,103.7729776
WOODLANDS ST 82 BLK 838,QIHUA PRIMARY SCHOOL,251.4472624,1.4423448,103.7889363
YISHUN RING RD BLK 395,NORTH VIEW PRIMARY SCHOOL,177.6097878,1.427616,103.848313
YISHUN AVE 6 BLK 396,NORTH VIEW PRIMARY SCHOOL,164.6264508,1.427616,103.848313
YISHUN RING RD BLK 328,HUAMIN PRIMARY SCHOOL,295.8682658,1.427932,103.8447046
YISHUN RING RD BLK 360,HUAMIN PRIMARY SCHOOL,119.294161,1.427932,103.8447046
BISHAN ST 12 BLK 140,GUANGYANG PRIMARY SCHOOL,417.7562011,1.345887,103.849315
BRIGHT HILL DR BLK 446,CATHOLIC HIGH SCHOOL (PRIMARY),1479.691834,1.3546049,103.8451234
PETIR RD BLK 149,BUKIT PANJANG PRIMARY SCHOOL,458.2175485,1.3735964,103.7695266
PETIR RD BLK 207,BUKIT PANJANG PRIMARY SCHOOL,590.0079669,1.3735964,103.7695266
SAUJANA RD BLK 412,GREENRIDGE PRIMARY SCHOOL,293.4601856,1.3856591,103.7679301
BANGKIT RD BLK 246,BEACON PRIMARY SCHOOL,325.2951912,1.384235,103.77377
FAJAR RD BLK 407,ZHENGHUA PRIMARY SCHOOL,161.5708394,1.380259,103.7689051
SAUJANA RD BLK 415,GREENRIDGE PRIMARY SCHOOL,286.6223984,1.3856591,103.7679301
PETIR RD BLK 213,BUKIT PANJANG PRIMARY SCHOOL,674.5985599,1.3735964,103.7695266
CHOA CHU KANG AVE 3 BLK 405,CONCORD PRIMARY SCHOOL,357.8948009,1.380347,103.7363383
C'WEALTH DR BLK 73,KHENG CHENG SCHOOL,574.0769644,1.337666,103.847796
SERANGOON CTRL DR BLK 263,YANGZHENG PRIMARY SCHOOL,681.2459211,1.3488247,103.8683225
TAMPINES ST 81 BLK 822,ST. HILDA'S PRIMARY SCHOOL,237.6648573,1.3496891,103.9361065
TAMPINES ST 83 BLK 863B,POI CHING SCHOOL,262.728118,1.3577836,103.9352454
SIMEI ST 1 BLK 135,ANGSANA PRIMARY SCHOOL,617.1616276,1.3488946,103.9516338
SIMEI ST 1 BLK 136,ANGSANA PRIMARY SCHOOL,531.3504184,1.3488946,103.9516338
SIMEI ST 4 BLK 222,CHANGKAT PRIMARY SCHOOL,569.9640573,1.3404098,103.951985
TAMPINES AVE 9 BLK 487A,WHITE SANDS PRIMARY SCHOOL,745.4233655,1.3654493,103.9610714
TAMPINES ST 83 BLK 886,ST. HILDA'S PRIMARY SCHOOL,467.7591934,1.3496891,103.9361065
SIMEI ST 1 BLK 109,CHANGKAT PRIMARY SCHOOL,288.1839387,1.3404098,103.951985
SIMEI ST 1 BLK 110,CHANGKAT PRIMARY SCHOOL,325.1292521,1.3404098,103.951985
TAMPINES ST 84 BLK 871,POI CHING SCHOOL,473.5756719,1.3577836,103.9352454
SIMEI ST 4 BLK 229,CHANGKAT PRIMARY SCHOOL,540.6424342,1.3404098,103.951985
JOO SENG RD BLK 19,CEDAR PRIMARY SCHOOL,599.6373901,1.3356131,103.8754605
YISHUN ST 81 BLK 830,PEIYING PRIMARY SCHOOL,561.1932355,1.4175245,103.8302639
YISHUN AVE 4 BLK 861,NAVAL BASE PRIMARY SCHOOL,156.88616,1.4161125,103.8390841
YISHUN AVE 11 BLK 427,NORTH VIEW PRIMARY SCHOOL,631.1863826,1.427616,103.848313
YISHUN AVE 6 BLK 408,NORTH VIEW PRIMARY SCHOOL,149.7519625,1.427616,103.848313
YISHUN ST 81 BLK 873,NAVAL BASE PRIMARY SCHOOL,261.1039228,1.4161125,103.8390841
YISHUN ST 81 BLK 816,PEIYING PRIMARY SCHOOL,728.2726631,1.4175245,103.8302639
YISHUN ST 81 BLK 836,PEIYING PRIMARY SCHOOL,394.4522749,1.4175245,103.8302639
BEDOK RESERVOIR RD BLK 126,TELOK KURAU PRIMARY SCHOOL,226.89194,1.3308237,103.911406
LENGKONG TIGA BLK 111,TELOK KURAU PRIMARY SCHOOL,742.5640737,1.3308237,103.911406
BISHAN ST 12 BLK 141,GUANGYANG PRIMARY SCHOOL,459.2061279,1.345887,103.849315
BRIGHT HILL DR BLK 447,ANG MO KIO PRIMARY SCHOOL,1532.012445,1.3693469,103.839815
BT BATOK ST 52 BLK 507,LIANHUA PRIMARY SCHOOL,171.8867829,1.3536064,103.7544322
SAUJANA RD BLK 416,GREENRIDGE PRIMARY SCHOOL,269.5289997,1.3856591,103.7679301
BANGKIT RD BLK 277,BUKIT PANJANG PRIMARY SCHOOL,646.7266635,1.3735964,103.7695266
PETIR RD BLK 203,BUKIT PANJANG PRIMARY SCHOOL,688.4129304,1.3735964,103.7695266
PETIR RD BLK 151,ZHENGHUA PRIMARY SCHOOL,456.4018619,1.380259,103.7689051
TOH YI DR BLK 17,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,455.4383052,1.338081,103.77613
TOH YI DR BLK 4,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,157.6943818,1.338081,103.77613
TOH YI DR BLK 3,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,126.3385548,1.338081,103.77613
UBI AVE 1 BLK 351,MAHA BODHI SCHOOL,324.2578785,1.3284092,103.9015303
HOUGANG AVE 8 BLK 670,XINMIN PRIMARY SCHOOL,263.6497607,1.371371,103.883074
JURONG WEST ST 51 BLK 501,RULANG PRIMARY SCHOOL,349.4851715,1.34694,103.71896
YUNG HO RD BLK 152,LAKESIDE PRIMARY SCHOOL,1249.494385,1.3384626,103.718147
JURONG WEST ST 81 BLK 839,XINGNAN PRIMARY SCHOOL,551.5455646,1.34283,103.68778
PASIR RIS DR 6 BLK 412,CASUARINA PRIMARY SCHOOL,242.7595367,1.3725006,103.9570205
PASIR RIS ST 12 BLK 108,LOYANG PRIMARY SCHOOL,414.7231345,1.3709326,103.95595
PASIR RIS DR 6 BLK 471,CASUARINA PRIMARY SCHOOL,215.7458096,1.3725006,103.9570205
SERANGOON AVE 1 BLK 403,YANGZHENG PRIMARY SCHOOL,531.9578174,1.3488247,103.8683225
TAMPINES ST 84 BLK 876,ST. HILDA'S PRIMARY SCHOOL,666.9916639,1.3496891,103.9361065
TAMPINES ST 81 BLK 899,ST. HILDA'S PRIMARY SCHOOL,356.6085112,1.3496891,103.9361065
SIMEI ST 4 BLK 221,CHANGKAT PRIMARY SCHOOL,516.8643398,1.3404098,103.951985
TAMPINES ST 81 BLK 898A,ST. HILDA'S PRIMARY SCHOOL,374.9762666,1.3496891,103.9361065
TAMPINES ST 83 BLK 864,POI CHING SCHOOL,306.4671981,1.3577836,103.9352454
SIMEI ST 4 BLK 234,CHANGKAT PRIMARY SCHOOL,500.5053677,1.3404098,103.951985
YISHUN AVE 6 BLK 407,NORTH VIEW PRIMARY SCHOOL,190.5691934,1.427616,103.848313
YISHUN RING RD BLK 354,HUAMIN PRIMARY SCHOOL,245.3992199,1.427932,103.8447046
YISHUN RING RD BLK 332,HUAMIN PRIMARY SCHOOL,340.1626412,1.427932,103.8447046
YISHUN ST 81 BLK 851,NAVAL BASE PRIMARY SCHOOL,275.1071308,1.4161125,103.8390841
YISHUN AVE 4 BLK 860,NAVAL BASE PRIMARY SCHOOL,211.7046585,1.4161125,103.8390841
YISHUN CTRL BLK 324,HUAMIN PRIMARY SCHOOL,320.3332288,1.427932,103.8447046
YISHUN RING RD BLK 355A,HUAMIN PRIMARY SCHOOL,213.7601157,1.427932,103.8447046
YISHUN RING RD BLK 356,HUAMIN PRIMARY SCHOOL,313.7088497,1.427932,103.8447046
YISHUN RING RD BLK 361,HUAMIN PRIMARY SCHOOL,148.6004659,1.427932,103.8447046
NEW UPP CHANGI RD BLK 210,FENGSHAN PRIMARY SCHOOL,615.9172069,1.330225,103.931813
BEDOK RESERVOIR RD BLK 144,TELOK KURAU PRIMARY SCHOOL,491.1161837,1.3308237,103.911406
LENGKONG TIGA BLK 109,TELOK KURAU PRIMARY SCHOOL,689.330823,1.3308237,103.911406
BISHAN ST 13 BLK 156,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,471.478598,1.3494052,103.8552635
BISHAN ST 12 BLK 142,GUANGYANG PRIMARY SCHOOL,473.462913,1.345887,103.849315
SIN MING AVE BLK 444,ANG MO KIO PRIMARY SCHOOL,1401.816906,1.3693469,103.839815
BISHAN ST 13 BLK 162,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,206.2300329,1.3494052,103.8552635
BT BATOK EAST AVE 3 BLK 283,KEMING PRIMARY SCHOOL,249.4680964,1.3454147,103.7562455
BT BATOK WEST AVE 2 BLK 423,DAZHONG PRIMARY SCHOOL,474.8794625,1.3593772,103.7480154
PENDING RD BLK 127,BUKIT PANJANG PRIMARY SCHOOL,325.3649229,1.3735964,103.7695266
PENDING RD BLK 232,BUKIT PANJANG PRIMARY SCHOOL,449.7893659,1.3735964,103.7695266
PETIR RD BLK 218,BUKIT PANJANG PRIMARY SCHOOL,468.3031663,1.3735964,103.7695266
PETIR RD BLK 137,BUKIT PANJANG PRIMARY SCHOOL,162.8786179,1.3735964,103.7695266
BANGKIT RD BLK 273,BEACON PRIMARY SCHOOL,761.1622698,1.384235,103.77377
BANGKIT RD BLK 270,BUKIT PANJANG PRIMARY SCHOOL,626.2453695,1.3735964,103.7695266
GANGSA RD BLK 146,BUKIT PANJANG PRIMARY SCHOOL,429.2359639,1.3735964,103.7695266
TOH YI DR BLK 14,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,408.2317895,1.338081,103.77613
TOH YI DR BLK 15,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,470.4818209,1.338081,103.77613
HOUGANG ST 61 BLK 692,YIO CHU KANG PRIMARY SCHOOL,203.5892891,1.3779984,103.8855819
HOUGANG ST 21 BLK 233,XINGHUA PRIMARY SCHOOL,220.9649366,1.3578717,103.8901506
JURONG WEST ST 92 BLK 928,JUYING PRIMARY SCHOOL,218.2892929,1.3392971,103.6881662
JURONG WEST ST 92 BLK 921,JUYING PRIMARY SCHOOL,86.41913623,1.3392971,103.6881662
JURONG WEST ST 93 BLK 978,JURONG WEST PRIMARY SCHOOL,550.190237,1.339037,103.698854
JURONG WEST ST 91 BLK 933,XINGNAN PRIMARY SCHOOL,241.0574679,1.34283,103.68778
JLN BAHAGIA BLK 49,PEI CHUN PUBLIC SCHOOL,664.3654459,1.3332385,103.8589626
JLN BAHAGIA BLK 47,HONG WEN SCHOOL,647.9223264,1.3217339,103.8576625
PASIR RIS DR 6 BLK 427,LOYANG PRIMARY SCHOOL,69.19137178,1.3709326,103.95595
C'WEALTH DR BLK 72,NEW TOWN PRIMARY SCHOOL,334.9788006,1.3000379,103.8000744
STIRLING RD BLK 43,NEW TOWN PRIMARY SCHOOL,347.618374,1.3000379,103.8000744
STIRLING RD BLK 46,NEW TOWN PRIMARY SCHOOL,238.3891541,1.3000379,103.8000744
TAMPINES ST 21 BLK 238,GONGSHANG PRIMARY SCHOOL,326.035918,1.3571755,103.9491666
TAMPINES ST 81 BLK 897A,ST. HILDA'S PRIMARY SCHOOL,259.9698435,1.3496891,103.9361065
TAMPINES ST 81 BLK 887,ST. HILDA'S PRIMARY SCHOOL,459.7378316,1.3496891,103.9361065
SIMEI ST 1 BLK 138,ANGSANA PRIMARY SCHOOL,611.0465204,1.3488946,103.9516338
TAMPINES ST 83 BLK 863A,POI CHING SCHOOL,301.4910108,1.3577836,103.9352454
SIMEI ST 2 BLK 145,CHANGKAT PRIMARY SCHOOL,614.6911196,1.3404098,103.951985
TAMPINES ST 42 BLK 454,GONGSHANG PRIMARY SCHOOL,642.3673081,1.3571755,103.9491666
WOODLANDS ST 32 BLK 321,FUCHUN PRIMARY SCHOOL,152.4730835,1.4307779,103.7782457
YISHUN AVE 6 BLK 404,NORTH VIEW PRIMARY SCHOOL,116.2043291,1.427616,103.848313
YISHUN AVE 11 BLK 425,NORTH VIEW PRIMARY SCHOOL,597.0816946,1.427616,103.848313
